,tweet_id,sentiment,content
13069,1963866780,sadness,say goodbye papa
13070,1963866828,sadness,cause miss lot class
13084,1963870075,sadness,receive beautiful pic beach   I be office work ... get bitter
13092,1963873320,sadness,home again ; mam dad club stay out ; yes think prof love
13097,1963875070,sadness,aaaaaw want live usa
13098,1963875087,sadness,nooooo secret namerebecca
13100,1963897108,sadness,hour work . ugh . go slow . I m sore
13106,1963899163,sadness,today 777 day leakycon 2011 . awesome number wish be not far away
13108,1963899363,sadness,21 day away evict
13110,1963899583,sadness,get sick today   text later . nap time
13118,1963900866,sadness,ca nt find red light remind amy
13144,1963907471,sadness,reyt fancy valentinos . bad time consider can not
13156,1963910138,sadness,be not today    free day bell ring wen rang end okayy .. but
13161,1963936031,sadness,head hurt
13164,1963936500,sadness,weird hive leg arm . heck allergic to ? itch bad ! dang
13171,1963937867,sadness,reply mee   hate : l
13176,1963939720,sadness,get swing ... still sore surgery   tired ... coffee time
13178,1963940741,sadness,lula feel well .
13181,1963941591,sadness,"kimmeh too , miss it .   I , however , humpthestump rest life"
13186,1963943453,sadness,no ! kill spider . good . eat bad bug . webs like do . smushe
13192,1963945383,sadness,neil pick show . tailight   cause heartless hit run
13204,1963949279,sadness,big weekend ... final project sunday night ... computer day night
13206,1963949689,sadness,"tooth bloody killing , sure wait week fix"
13208,1963950527,sadness,lot req today .... fun
13215,1963952649,sadness,"@ idance19 yes lol ..   chat early , willing learn"
13218,1963961817,sadness,want club ... dancing;) .. but I m tired anyways work tomorrow
13220,1963962201,sadness,madly love row .. wish money
13223,1963962931,sadness,feel like crap
13238,1963967607,sadness,pool fun tim
13246,1963969267,sadness,wish love
13248,1963969390,sadness,sad go mcfly fan
13251,1963969674,sadness,ohh tooth hurt ohh   I m sad hurt
13257,1963970700,sadness,"alexxx I m gona miss today . I m sad , noooooooo"
13259,1963971007,sadness,sadly live scotland shane   </3
13261,1963971315,sadness,wish lay sand listen wave crash shore
13267,1963972494,sadness,ahhh . u know ur sh*t ... love it ! ! ! lol how be issue come along ? loop   sowwy
13268,1963973047,sadness,assassin   soooo sorry    love kitty know
13270,1963973725,sadness,"try straighten hair , it be eff hot here . also , need food"
13276,1963974442,sadness,know people love country close
13281,1963985671,sadness,do nt wanna work tonight
13282,1963985846,sadness,barg - post gmod birthday ! ! ! do not
13285,1963986326,sadness,we be little upset cause stephanie do not bring brownie today
13288,1963986800,sadness,have asthma issue today .    bah
13291,1963987175,sadness,friday & every1 plan I .. my mom laser tagging w/ friends(haha)my brother out .. my sister dad r work I - bf = alone
13292,1963987240,sadness,do not include getaway music .   fail
13303,1963988624,sadness,"probably < happiness><happiness > craig be list .   list it , I will cry later"
13306,1963990056,sadness,feel leave out ...   az ... lol
13308,1963990285,sadness,I m sorry
13310,1963991825,sadness,produce 6   anchor ... sad goodbye miss lynne ashminov   miss
13312,1963992468,sadness,sulk home rain poor strategy .   I be watch sun shine desk robart reference room
13319,1963993958,sadness,leave utah today   super sad face
13323,1963994655,sadness,r.i.p . lil sis be cousin babyfather jimmy aka gemstar
13324,1963994659,sadness,douchie ? lol ... that hilarious man . headache meeting
13337,1963997676,sadness,week lonely gossip girl xoxo
13343,1963998429,sadness,suck .   woot misha
13349,1964005157,sadness,hate cottage cheese .   get fancy stuff weekend lemon berry ... I eat half
13352,1964005884,sadness,work tonight   paycheck
13357,1964006912,sadness,"unfair want watch come message say "" this video currently available country"
13359,1964008769,sadness,science class right now ... urgh ... stupid project .. do not wanna track school ! tired !   lol
13362,1964009223,sadness,hate feel like
13364,1964009495,sadness,awww do not sad   we will download copy
13367,1964010601,sadness,"yeah , price market hasselblad close way hold value . it be shame"
13369,1964010844,sadness,I be sorry megan ! ! !     I be sure find quick
13372,1964011999,sadness,daddy leave home texas   c hopefully n month
13375,1964012596,sadness,gain 3lb wish afford raman ... job
13383,1964014432,sadness,"get ta buy second season   ghost whisperer now , noo moneyy"
13389,1964015849,sadness,"don;t know interact . I be get well pain , though . want poor liver break"
13393,1964017530,sadness,get lil gem be ear repierce work today- definitely dread
13397,1964018142,sadness,"maybe wrong , week stay good , do not"
13404,1964019641,sadness,- make sad
13407,1964028754,sadness,I be bum   contest 48 state    hawaii
13411,1964029343,sadness,lol seriously .   fail . : : sigh
13412,1964029414,sadness,all . miss girlfriend ! ! ! !   season
13417,1964030109,sadness,sucky day far hope get well
13422,1964031081,sadness,zune hd e3 ? ? ?   mean game zune hd like dream
13425,1964031603,sadness,"home marble fall , reality"
13446,1964036682,sadness,I m watch tv home wish chicken shish deliver penny
13451,1964037410,sadness,ca nt stand summer fever ( for I ) weather get humid   lol
13456,1964038956,sadness,"think "" how want it "" factor ? want 19 fit again , that be go happen"
13460,1964039315,sadness,"ah , misunderstood message . dislike f word url    good luck march"
13462,1964039430,sadness,apparently it be 21 degree kilkenny now ! comedy great remedy boredom ! hell leave kilkenny
13464,1964040117,sadness,"have fun day brewer game ... home , sick"
13482,1964049361,sadness,lame deland favorite people
13489,1964051673,sadness,poor little mba fire
13490,1964051694,sadness,"sorry demi , read post attend bgt . I m sure support sb help tho   world pap plzz"
13495,1964052366,sadness,food like can not penutt butter bread break bread   y need toste
13496,1964052725,sadness,demi super girl do not like french fan
13497,1964052951,sadness,stay school today
13503,1964053774,sadness,wish camping loch lomond right   stupid work . film watch
13505,1964054165,sadness,lol exam do not mcast school finish form 5 that be soo disappoint
13507,1964054541,sadness,lunch fun eat
13508,1964055022,sadness,currently 0 penguin mn zoo ...   soon
13521,1964057687,sadness,lol exam do not mcast school finish form 5 that be soo disappoint
13522,1964058292,sadness,"ri ja   suck , do not"
13533,1964060629,sadness,baby leave   gon na ready ( again ) I be leavin '   chili = - -
13534,1964060711,sadness,"sadly , time come mom home"
13539,1964062579,sadness,monday start friday   @ work 4 day week ( long day
13541,1964063152,sadness,do not think so . hire
13542,1964063480,sadness,- nkotb sleep bag too ! !   do not know
13546,1964082674,sadness,class day ... but work   everyday today til wednesday   sad
13553,1964084200,sadness,she be come detroit   grand rapid october
13554,1964084466,sadness,too ! know   miss excitement lol
13558,1964085279,sadness,sad song I have hear
13562,1964085860,sadness,wish be not rain
13566,1964087751,sadness,- pretty car
13567,1964087790,sadness,@ hurt sister potential be nt   waste god - give talent
13571,1964088902,sadness,salvador . wish sao paulo second concert
13575,1964089635,sadness,drain iphone battery half day make single suck ! ! ! it be 9 month old ! huge fail apple be
13580,1964091642,sadness,stu lantz awesome ! miss chick hearn tho
13587,1964092532,sadness,"xx awww , suck"
13588,1964092643,sadness,I m sad ca nt go . make sad
13589,1964092839,sadness,sad discontinue sesame tofu salad trader joe
13593,1964094725,sadness,"gon na miss nanna & bampa , go lake disdrict ):   omg ! ! get disney channel . miss baby matt   love x mitchel"
13595,1964095399,sadness,"cold boat tonight    anyway , danvan be not operation either . bummer"
13604,1964097735,sadness,I be try convince   wait bit up ! well . do not want
13605,1964097753,sadness,"fair , ask mktg cd be , etc , suggested email"
13611,1964116964,sadness,time ! ! ( if vip ! ) know do not   they will
13612,1964117049,sadness,can not gift money away day .   re :
13613,1964117153,sadness,"? ? sorry post vid again , will not load"
13618,1964118411,sadness,"y r u defensive bus ? ? ! ! ! ? ? mean I , sad"
13627,1964120055,sadness,want swimming
13631,1964120552,sadness,law rence &   why ? ! head feel like surface sun   underneath beaver pelt
13633,1964121039,sadness,mi corazonsito tiene frio ... weather suck
13638,1964122852,sadness,bad mood do nt feel good . bad care
13639,1964122879,sadness,miss right
13644,1964124108,sadness,love aw I be goanna tonight    cos leave tot be early missy be bday party . pullin double haha
13645,1964124413,sadness,"can not weekend , 12 hour exam week prevent   got uni summerball sit though , good"
13651,1964126172,sadness,stick stone break bone ... but word hurt forever
13656,1964126787,sadness,I m ride high low mood now .... chore blow
13659,1964127406,sadness,ac building die .   like past 3 day
13660,1964127614,sadness,"awwwh .     sorry !   we will glad you be close we ,"
13666,1964129876,sadness,awww lil girl bgt :'( say do nt time :'( soo sad   huggin
13667,1964130006,sadness,"try decide movie friend .. go well ! lol :p   bible study 2nite , mean b - day cake   buy"
13668,1964130215,sadness,sad celeb story week
13670,1964139665,sadness,holiday - fair
13679,1964141466,sadness,stupid twitter - I be faceless
13680,1964141570,sadness,hate u ....   2 wait week cuz ( puerto rico ) come soon
13683,1964142238,sadness,wish cost way uk
13688,1964143410,sadness,album get uk release ? ill order pay huge ship uk
13694,1964144733,sadness,can not can not can not   I be sad .... I be venezuela
13710,1964147725,sadness,"everyone set "" away "" msn .. talk : \"
13711,1964147727,sadness,"entire week ! ! do not design graphic design job , home freelance . sad"
13723,1964150826,sadness,kid get second chance shudnt have . mowgli do nt . gutte
13725,1964151691,sadness,miss
13727,1964151900,sadness,"oh yes , cavs win game5 , game6 . it be danger , win either , it be shoot championship"
13732,1964153032,sadness,"damn , know miss phone 4 hour till tell will not till"
13733,1964153184,sadness,"play zeke , he be leave today"
13736,1964153435,sadness,I be bum miss you .    hope enjoy write conf . tho
13741,1964156054,sadness,suck abbreviation today . sorry   sentence look like year old type they . lol
13744,1964156699,sadness,"it ! itune , lose song"
13745,1964156889,sadness,"official , I be have bad day . call mile away"
13748,1964157249,sadness,I be sickk   ... tomorrow disaster do not well
13751,1964157696,sadness,I m depressed pretty day   can not ... bleh -.-
13759,1964159872,sadness,break heart
13769,1964162301,sadness,"it be sad , I would love talk live uk   can not wait new album , hi xxx"
13770,1964162846,sadness,"re : swa & pet - good news owner , bad news people w/ allergy need fly < happiness><happiness > . sad know"
13775,1964164180,sadness,"I have friday digest ... today anomaly , usually schedule friday do not leave time"
13776,1964164410,sadness,miss mohawk
13778,1964164781,sadness,arrive safely san fran . disgrace report toss cookie . long constitution fly
13782,1964204712,sadness,I m happy I m emailin complaint ! haha il hav 2listen sunday
13783,1964204730,sadness,"sadly live boring city usa ,"
13785,1964205666,sadness,"ca nt believe venus lose . real shame . smh . think I m get sick   crap week , do nt look like wknd gona well"
13794,1964207345,sadness,baby man 4 year old week today   he be grow fast
13802,1964209934,sadness,yes dear ....   ... I be opff bbl8r
13804,1964210995,sadness,come online big cause . ruin
13816,1964214202,sadness,"I be have exactly day be , man . bury   followfriday"
13818,1964214391,sadness,"aw , kaelah feel bad you . sound serious ? well soon . admire work hard stuff"
13819,1964214443,sadness,feel fab today missing boo
13824,1964215610,sadness,"I be fine , I have try figure meaning song , ca nt think anything .   urlm.in/cnmt"
13838,1964220376,sadness,feed pain
13846,1964222226,sadness,break laptop
13849,1964223108,sadness,want hear voice
13859,1964225332,sadness,"dog poppy poorly   hate see pet ill , sad"
13868,1964228010,sadness,"hernia hurt way usual tonight , way I be able"
13871,1964228600,sadness,oh @ work ? poor boy
13875,1964229849,sadness,get bad headache
13885,1964231776,sadness,friend feel do not need bring gift house warming ... a mess
13886,1964231836,sadness,"caine see it , sad"
13887,1964232290,sadness,"dammit , forgot canvas shopping today"
13888,1964232370,sadness,long day .. glad weekend .. but
13893,1964238473,sadness,do not want store ice cream .   waste cute outfit on ... sit ass twitter
13899,1964239535,sadness,"stomach cramp ; sit bed hot water bottle have hot milk & toast , feel like wi girl :') minus stomach cramp"
13910,1964244100,sadness,omg parent today !   I have fight
13926,1964247632,sadness,"libere ... move do , internet monday    cafe , like new place , work fine . else ,"
13931,1964248359,sadness,yay miss naptime
13942,1964250173,sadness,u witch ! I m upstate fucking hick dry county . alcohol ethnic food .   I m cry
13954,1964252403,sadness,"- ur lucky ! there , stage close theem !   think we be dangerous"
13960,1964287396,sadness,sit work watch clock .   be not move fast
13965,1964288508,sadness,sorry tweet bgt poor wonderful crazy weird greg   fair . silly little girl going cope . urgh . fair
13979,1964290975,sadness,day beaste
13982,1964291769,sadness,< -----bore death
13983,1964291928,sadness,oh no ! read go remake girl wanna fun    stop hollywood - just stop
13989,1964292937,sadness,one ! I be crave shrimp
13995,1964294302,sadness,crave munchkin bad
14003,1964296900,sadness,"oh dear .   terrible . however , moleskine notebook rule . lot"
14006,1964298986,sadness,time game cancel 4th season   like
14011,1964299408,sadness,girl friend drop
14016,1964300137,sadness,watch qi dave - bore ! adam davis cheer up .   he be funny
14032,1964319303,sadness,hip wide rock mario kart short   couldn bone structure 12 year old boy
14039,1964320538,sadness,I be sorry hear that ! family suck
14040,1964320552,sadness,sick home bored   want well enjoy college grad
14043,1964321739,sadness,"weekend , buy lost odyssey , yay   ------- however , 360 rrod'ed   it be second time"
14048,1964322980,sadness,southland wk
14052,1964324599,sadness,- picture year freshman year miss thos day
14054,1964325215,sadness,have good day ... have nt good week forreal
14058,1964325373,sadness,2 hoe ..
14062,1964326074,sadness,in love aww too ! ! !   miss
14068,1964326807,sadness,we be get puppy   ... cool ...
14070,1964327024,sadness,woo hoo friday ! ! .... wait .... work cleaner tomorrow
14079,1964328021,sadness,trail street sheffield could not find pub !   number landline . go
14080,1964328066,sadness,need relocate west coast .. weather killin
14086,1964330414,sadness,answer
14094,1964332567,sadness,"chloe drink away sorrow , dreambear should have get"
14096,1964332898,sadness,man miss it ! ! I ve waitn day 4 u 2 giv tix away & whn I m rappn @ wrk u gav tix away ! I m sad
14098,1964333082,sadness,love half day ! be not rain .   soccer practice tonightt
14106,1964365005,sadness,have light depression . pay extra bill year taxis ... find country tax low 56 %
14116,1964366087,sadness,finger hurt
14117,1964366568,sadness,miss daddy
14120,1964367335,sadness,cry way final episode er ... ' previously er ' documentary
14127,1964369247,sadness,I m go bed dnt feel
14131,1964369771,sadness,kid . boy ( definately)(i hope o o ) girl ( probably ) honest proper ugly no - one like
14134,1964370205,sadness,miss daughter haiti !   wish
14136,1964370438,sadness,sound bicycle ? suck ca nt ride
14144,1964372090,sadness,get work . today day leave .   heart break
14145,1964372342,sadness,"fuck , kind bug house . do nt know"
14147,1964372429,sadness,oh - poor
14151,1964372737,sadness,girl - bummer ... mail come package do not
14153,1964373635,sadness,yes ........ there cool thing american watch
14156,1964373897,sadness,lonely
14162,1964375218,sadness,- round basis - fast relay . fast game
14163,1964375276,sadness,guess scrape oven now . blerg
14172,1964376925,sadness,twitter talk 2 know celebs I be nt it be nice spoken
14173,1964377244,sadness,happen warm ?   commence pouting return readysetgo
14174,1964377335,sadness,fridayyyyy ! ! .... I be work
14178,1964378170,sadness,g day have nt ur run conversation day
14179,1964378271,sadness,nooooooooooooooo ! 4 g prob june do not help u
14183,1964378785,sadness,bum babydoll spaghetti - strap tank wolf moon t - shirt . love meme ; hate wear fabric box
14198,1964381030,sadness,bad can not come !   enjoy urself tho
14203,1964382604,sadness,I be boredddd . day go quick   do not like
14205,1964383841,sadness,"darn , slip right finger"
14207,1964383995,sadness,"finally school day end , friday friday friday w00 t ! it be rain outside"
14212,1964384992,sadness,need play infamous ... where be free blockbuster rental coupon need one ? miss coke reward
14213,1964385036,sadness,justwatche depressing episode jon   kate ever!!!i actually cry
14215,1964385754,sadness,wish laptop charger tweet fast
14217,1964386010,sadness,veryyy upset ca nt hacienda tonight stupid nugget game
14221,1964387125,sadness,"feel live take away .    oh , know now .     movin"
14223,1964387954,sadness,comin mall do nt cause money stuff   tuesday pay day ilu ~joshy~
14230,1964389267,sadness,arabic girl who be online    sleep
14239,1964391021,sadness,new picture will not upload
14244,1964391323,sadness,photography class summer cancel . go do nt want miss spring game   email eric swist
14246,1964391553,sadness,home ill work . man flu hell
14251,1964392772,sadness,"want greg pritchard      silly , sobby hopelessly dull little girl hollie steel"
14252,1964393535,sadness,"dare u ? love make we have email , I m strange ? u reply"
14258,1964395405,sadness,lose key mall ... take 45 min find
14261,1964395960,sadness,noooooooooooooooooooooooooo ! can not
14263,1964396447,sadness,whuuurrrrr - gland swell now . guess weekend be blow
14264,1964396564,sadness,good tv
14267,1964397242,sadness,awww no . you be ugly
14268,1964397874,sadness,... as bell hook teach transgress .   miss teaching & mess bad system
14270,1964398363,sadness,work extra hour
14286,1964450207,sadness,great impression little netbook- downside access hatch upgrade ram
14297,1964452095,sadness,see favorite surprisingly way sad
14298,1964452191,sadness,iain team could not
14299,1964452436,sadness,follower
14302,1964453816,sadness,undeniable truth .   suck talk people .   good make connection .   come strange distant
14304,1964454611,sadness,it be hollie spell ' ie ' y ! ! cry bgt tonight   gxx
14306,1964454785,sadness,"iigghhtt , fur geet it . idc . idk . eh blah ugh . blah idk ... hah .. =] um yah .. immboredddd , ugh   ill fuckitt"
14308,1964455096,sadness,"birth screamer ? ? hate scream child ! ! guess hate scream child own ,"
14313,1964456431,sadness,yea !   head home change head pelham .   sad thought ... supose head nkotb concert
14315,1964456860,sadness,"love summer , oddly do not want school year end"
14321,1964457831,sadness,dude . same .   hurt
14322,1964458053,sadness,oh that be good ! 4 be : haunt house / sound one ; bakery ; inside ralphie be body ; & ..... forget
14323,1964458147,sadness,greta good .   box worth way
14325,1964458254,sadness,doh . rush puma open got pull over . sad
14327,1964458623,sadness,"guy past ok I ve get appartment , car ........ its difficult save money"
14328,1964458799,sadness,yea get outta too .... I want tho   feel way ... I be cool dude lil
14330,1964459080,sadness,"today sad day tucson :   shall miss sour cream apple pie , fondue , separate seating group dog"
14339,1964461847,sadness,"yeah , new material"
14344,1964490688,sadness,"good , it be definitely 12 be . people getting burn alive"
14347,1964491150,sadness,sorry   dead ass gon na
14349,1964491468,sadness,"beautiful day today love sunshine , miss man away weekend   xxxx"
14351,1964491948,sadness,plan got ruin blackstone   go carnival tomorrow weather good
14362,1964493516,sadness,feel lose ...   run ( in head ) stare face .. haha . basically : headache & eye hurt
14366,1964494593,sadness,facebook bitch
14367,1964494993,sadness,sad ca nt friend house
14369,1964495131,sadness,"yep , lose bet chris"
14370,1964495455,sadness,"mess    I be makin ' right ! , ,   good holy day wish"
14372,1964496089,sadness,bother anymore ? makin feel like I m waste space
14377,1964496753,sadness,feel like night dream ... guess nightmare
14378,1964497015,sadness,it be gon na happen
14380,1964497638,sadness,attempt count day till return canada ... there alot
14390,1964499184,sadness,braid free   miss thee ... blond come
14392,1964499559,sadness,"I be sad , sad"
14394,1964501088,sadness,ca nt
14409,1964504001,sadness,direct message I . hell complain about ? I will c ya 27 . u do not answer I will ask 5 *
14413,1964504945,sadness,emo moment ! !   say good bye good friend ever ! we will meet sure
14414,1964505253,sadness,omggg . hear gon na die new season secret life american teenager   noooo
14416,1964505809,sadness,< < miss music like
14420,1964531789,sadness,little sister tell double chin   aww
14421,1964532001,sadness,surgery effin hurt
14433,1964534599,sadness,probably .   suck
14440,1964535802,sadness,hate program freeze installation
14455,1964541637,sadness,miss way much ... cnt stop think    nite nite folkkz
14460,1964542594,sadness,I be little sad school end today I be move I be go miss new friend year .     get hair cut
14464,1964543310,sadness,dr
14467,1964543548,sadness,rec game .... try cry ... the pain much .. I need he ... can not lose </3 ... my heart breakingg
14473,1964544908,sadness,omg here ! hurt
14475,1964545143,sadness,"super catch cold plane .   far forward line I would like , extra sleep dearly need"
14477,1964545388,sadness,I be hungry
14489,1964555383,sadness,shoot ! vote look ... boo hiss . forgive    great weekend arik
14490,1964555470,sadness,right : like cape breton coal mine + + . lesson learn
14495,1964556199,sadness,freak homework
14496,1964556304,sadness,kayla02 meeeeee toooooooo ! ! ! ! ! ! ! ! ! I be gon na disappoint it be season 7
14498,1964556818,sadness,brain hurt
14499,1964557020,sadness,what be wrong ? come u pain
14501,1964557278,sadness,miss britain get talent     gutte
14506,1964557910,sadness,maaaaan night funny night ! sad aswell tho
14513,1964558982,sadness,it be sunny I be bored   sad text
14516,1964559937,sadness,live mediterranean food rest life . miss home
14517,1964559988,sadness,play song do not send request
14520,1964560359,sadness,I be kinda sad time miss brother   friend suck mean call 2 week
14521,1964560446,sadness,"@ corruptedangel god , really ! really ? 50 ? christ"
14530,1964561962,sadness,"zaboo ok , hurt abit think good job ... rude people understand ...   x"
14536,1964563069,sadness,there be air
14540,1964563650,sadness,like turtle
14572,1964575387,sadness,lmao I m gutte cos do nt come right
14575,1964576546,sadness,3 day school .... I be sad happy anxious
14577,1964576627,sadness,"stupid folkestone cinema show star trek 3 time , damn"
14578,1964576639,sadness,start save tumblr draft happen week sad
14579,1964577017,sadness,"sabido nada de ti , make bit sad"
14583,1964577912,sadness,"I m sick , youre sick . imy"
14584,1964578043,sadness,beautiful . do not feel badly . neaby gran grandkid amt .    can not = luck
14585,1964578095,sadness,"welcome glasgow felix , sorry ca nt tonight"
14587,1964578242,sadness,britain get talent disappointing year
14595,1964580154,sadness,"sister have stupid party & & wanna hang friend , hilly will not txt"
14596,1964580222,sadness,want pineapple ! miss baby
14602,1964581888,sadness,sunburn itch   ouch
14604,1964582037,sadness,actually allow stay
14605,1964582102,sadness,oh it be storm ... get ta computer
14616,1964586100,sadness,I m bannishe ... work till 6
14623,1964588571,sadness,mother bad day
14625,1964591336,sadness,think work eye droop   weird drug do nt like ... ca nt wait tomorrow
14628,1964591678,sadness,seriously bored
14632,1964592475,sadness,tell
14634,1964593091,sadness,b   she s bad will not sort lot pain
14636,1964593481,sadness,"oh yeah , do not like wake early .   mid - day tired"
14640,1964594405,sadness,will not game .   find late
14645,1964595215,sadness,forget yardsale event ! ooh pity
14646,1964595219,sadness,"-- fair , want sticker move away london"
14653,1964596143,sadness,I have get witty tweet
14654,1964596146,sadness,work today .
14656,1964596230,sadness,greg pritchard rob place final bgt ... cry baby bitch - face get instead
14657,1964596346,sadness,oh god ! ! ! cry much ! ! ! watch guy bgt
14660,1964596687,sadness,get clean bathroom today
14662,1964596988,sadness,suprnatural   ok thanx u send answer private mail u like sooo cool wish birmingham
14665,1964597953,sadness,check .   do not win
14670,1964598277,sadness,luvvv it- aquestion - why be not moon crazy tour date toronto
14673,1964598753,sadness,watch marley & I ... I cry hard
14674,1964599581,sadness,"miss answer I m again ! nth time ! make sad .   I m ( which time ) ,"
14675,1964599609,sadness,sky . terrestrial analogue
14677,1964600386,sadness,I be crave salty mouth !   tired pretzel tho
14678,1964600550,sadness,"aww , hollie steel bgt tonight ? wharra shame"
14679,1964600605,sadness,- - bestie .
14680,1964600695,sadness,"way sleep 8 9 day ? way wake up , she will return & would not miss"
14683,1964601577,sadness,nah understand ca nt cancel wanted come
14689,1964603662,sadness,like butttt go august 7th concert hurt feeler
14690,1964603818,sadness,sick tired rain
14693,1964616374,sadness,I m jealous I m go blogher
14695,1964616944,sadness,stay great ! mother give cold / flu leave cough
14701,1964617509,sadness,it be 10.30pm friday night I be go bed . pathetic
14702,1964617546,sadness,that be sucky . we will miss
14705,1964617964,sadness,jazzy vegas w team
14713,1964620757,sadness,"sorry mom ! do not mean to . should not tweet that , have hard day   love"
14717,1964621749,sadness,ohh boy babys tooth come
14721,1964623691,sadness,broken   can not c
14724,1964624437,sadness,love new skype ! especially like life half world away home
14727,1964624766,sadness,way work . I be hungry
14730,1964624994,sadness,get final yet ? yeah stuck class   loveyoufletch xxxx
14732,1964625613,sadness,rain phl delay flight schedule - bum missing jay leno be tonight be today
14740,1964627519,sadness,work 930a-730p today . 1.5 hour lunch .. 8.5 hour work . overtime = good . fact I be dead tired = bad
14742,1964627736,sadness,mummy need
14745,1964628566,sadness,go dentist . can not eat I m starve . suck .   ist be painful
14746,1964628596,sadness,"change practice pool , throw normal pool"
14749,1964629068,sadness,crossfit run today ... agitate right leg
14753,1964629520,sadness,good platform game
14755,1964629665,sadness,oh no ! !     hope soon feel well .   hug coast
14756,1964629860,sadness,go dentist mouth hurt can not eat 8
14760,1964630557,sadness,ahh sore throat tired . want bed . work
14765,1964640359,sadness,I be sorry   today be fucking heartbreak
14771,1964641088,sadness,it be official strep
14773,1964641172,sadness,call anymore
14774,1964641229,sadness,"way seattle ! yay seattle , boo matt leave"
14775,1964641669,sadness,itx credit unfortunately
14778,1964642084,sadness,good friend leave school today .. I sad
14782,1964642937,sadness,sunburn hurt
14784,1964643316,sadness,do nt like random gloomy weather
14792,1964644585,sadness,wish people would not stubborn
14794,1964644785,sadness,"whoa , do not mean sleep hour"
14795,1964644927,sadness,wish yours ! ! I be think 16 hour week bubble okay
14796,1964645031,sadness,feel lonely broke ... oh wait ... I lonely break
14803,1964645719,sadness,panasonic charger.sorry
14804,1964645778,sadness,do nt leave voicemail ..   -121908inlove
14805,1964646069,sadness,"omg . sorry . sorry , know"
14808,1964647302,sadness,drive fisher feel sad
14812,1964647945,sadness,"meagan rochelle "" the u need "" "" cater 2 u "" do nt produce"
14828,1964650684,sadness,"miserably hot , a / c house break"
14829,1964650999,sadness,got beat super larryonation
14833,1964651648,sadness,lol make feel bad come   lol
14838,1964659888,sadness,pq vc pediu amor
14843,1964661270,sadness,"hello thank followfriday people . forget , sorry"
14860,1964665447,sadness,spend 45 minute book store . buy book
14861,1964665649,sadness,miss   birthday
14864,1964666031,sadness,ahh yeah mean alevel retake exam day gig   yah I m pretty stressed
14869,1964667316,sadness,"really ... bore bad , will not know news   that s ok . brb x"
14872,1964668558,sadness,o iight gon na miss tonight
14873,1964669323,sadness,need sleep can not
14875,1964669733,sadness,"btw report > :] omg lunch today hc tree cause heat "" / day suck"
14878,1964670062,sadness,"officially hit wall , totally nonfunctionalproductive work"
14881,1964670870,sadness,correct
14884,1964671146,sadness,"damn miss live show , guess wait till available itune"
14889,1964671810,sadness,little boy drown yesterday live subdivision go nicole school . sad
14898,1964676705,sadness,"I m good yet , parent buy clothe stuff need > > do nt pocket money anymore"
14902,1964677751,sadness,hear single waiting month hear .... and ... im disappointed
14904,1964678084,sadness,I be mad ca nt that ... you be like hour away
14905,1964679163,sadness,"probably go miss silverstone be race season iracing , sad    track pure laser scan awesomeness"
14912,1964680299,sadness,"sorry hear that .   do not plan weekend , I would considered go"
14925,1964685287,sadness,kno ! ! ! I m sad ! evry1 leavin horrible ! I m suppose b happy summer ca nt I m a miss evry1
14926,1964685315,sadness,"sorry mr grey , menlo"
14930,1964685578,sadness,"do nt ! could nt liverpool today , day !"
14931,1964685671,sadness,want sleep friend denmark poke I m
14938,1964686623,sadness,do nt ignore
14946,1964689065,sadness,rainy day philly   look like it be gon na movie night
14964,1964692899,sadness,"wgn chicago calm air idea , 30 day change program sound - bite shout"
14966,1964693584,sadness,"suck ... wish cheap ...    you be montreal , there be cool shop carry"
14967,1964697332,sadness,sorry ali
14972,1964698722,sadness,"blog , time"
14974,1964699067,sadness,"shipwreck weekend   license be not suspend , got cancel . can not risk drive life near"
14975,1964699102,sadness,gon na sound sad & depress miss uncle sam
14976,1964699151,sadness,"go graduation , hubby - to - be feel   instead , job hunting online"
14977,1964699304,sadness,sad    miss friend
14979,1964700748,sadness,@ madison that be abandon we ! I will miss
14981,1964700948,sadness,family prayer . lil bro jus pass away
14983,1964701737,sadness,"kewl , get iphone get ta hope last weekend   get shuffle , bring anyways ... ya 8 am"
14988,1964702436,sadness,feel deflate . hubby see swing set & think piece junk . thought find good 4 kid
14991,1964703870,sadness,do not texte backk
15001,1964705883,sadness,"okay , what s twitter , , :/ laptop completely break , computer acting    do nt reckon t"
15002,1964706362,sadness,feel kind right
15012,1964708580,sadness,thank/ u guy help follower thing ! I m probably gon na win cause do nt 100 follower
15014,1964709099,sadness,bummer could not book sign . sigh
15029,1964712318,sadness,do nt quit
15030,1964712550,sadness,bout shower .... cold shower
15033,1964713319,sadness,"s'ok , try plot alternative speak * sigh *"
15047,1964724478,sadness,somebody work tomorrow
15049,1964725194,sadness,realize today day good friend tanner I m goin miss
15053,1964725999,sadness,I be relapse   mom dad need you . jesus fucking christ stay away
15055,1964726208,sadness,wanna shopping ! ! do not pay till week
15056,1964726236,sadness,follow   'cause   order
15060,1964726998,sadness,har vondt ryggen hurt
15063,1964727421,sadness,"prom be today ... buy ticket I m go   cause do nt dress , hair do , ect . suck cause gon na awesome"
15065,1964727982,sadness,new yorker cover iphone & I be jealous one !
15066,1964728314,sadness,"charter piss off , rest internet access blog    fix soon say ,"
15067,1964728829,sadness,"yeah , point >.< do nt feel bad"
